,chlor_a,Station,date,lat,lon,sst,Year,Month,Day
420,4.0118046,A,20180808,22.125,114.625,30.06,2018,8,8
421,2.7228382,B,20180808,22.125,114.875,30.279999,2018,8,8
422,2.0130086,C,20180808,22.125,115.125,30.39,2018,8,8
423,7.0997877,D,20180808,22.375,114.625,29.8,2018,8,8
424,5.8932543,E,20180808,22.375,114.875,30.029999,2018,8,8
425,5.6707993,F,20180808,22.375,115.125,30.16,2018,8,8
426,4.311551,A,20180809,22.125,114.625,29.73,2018,8,9
427,3.1235092,B,20180809,22.125,114.875,29.67,2018,8,9
428,2.2817883,C,20180809,22.125,115.125,29.779999,2018,8,9
429,7.9474955,D,20180809,22.375,114.625,29.83,2018,8,9
430,6.9363556,E,20180809,22.375,114.875,29.84,2018,8,9
431,6.6378894,F,20180809,22.375,115.125,29.8,2018,8,9
432,4.012148,A,20180810,22.125,114.625,29.119999,2018,8,10
433,2.9571714,B,20180810,22.125,114.875,29.09,2018,8,10
434,2.175451,C,20180810,22.125,115.125,28.99,2018,8,10
435,7.0676517,D,20180810,22.375,114.625,29.33,2018,8,10
436,6.143222,E,20180810,22.375,114.875,29.34,2018,8,10
437,5.8512535,F,20180810,22.375,115.125,29.26,2018,8,10
438,3.8107586,A,20180811,22.125,114.625,29.13,2018,8,11
439,2.9290614,B,20180811,22.125,114.875,29.08,2018,8,11
440,2.2407305,C,20180811,22.125,115.125,29.21,2018,8,11
441,6.7253795,D,20180811,22.375,114.625,29.279999,2018,8,11
442,6.0089436,E,20180811,22.375,114.875,29.3,2018,8,11
443,5.8143396,F,20180811,22.375,115.125,29.49,2018,8,11
444,3.500528,A,20180812,22.125,114.625,27.82,2018,8,12
445,2.8870285,B,20180812,22.125,114.875,27.74,2018,8,12
446,2.2741747,C,20180812,22.125,115.125,27.97,2018,8,12
447,6.3968763,D,20180812,22.375,114.625,27.869999,2018,8,12
448,5.8909364,E,20180812,22.375,114.875,27.869999,2018,8,12
449,5.7601557,F,20180812,22.375,115.125,28.17,2018,8,12
450,3.403065,A,20180813,22.125,114.625,27.25,2018,8,13
451,2.8975158,B,20180813,22.125,114.875,27.279999,2018,8,13
452,2.2179174,C,20180813,22.125,115.125,27.56,2018,8,13
453,6.3338895,D,20180813,22.375,114.625,27.32,2018,8,13
454,6.0481944,E,20180813,22.375,114.875,27.449999,2018,8,13
455,5.80909,F,20180813,22.375,115.125,27.81,2018,8,13
456,3.2362149,A,20180814,22.125,114.625,27.47,2018,8,14
457,2.8078556,B,20180814,22.125,114.875,27.74,2018,8,14
458,2.118067,C,20180814,22.125,115.125,28.099998,2018,8,14
459,6.286136,D,20180814,22.375,114.625,27.63,2018,8,14
460,5.8732576,E,20180814,22.375,114.875,27.9,2018,8,14
461,5.6204305,F,20180814,22.375,115.125,28.269999,2018,8,14
462,2.9826894,A,20180815,22.125,114.625,27.92,2018,8,15
463,2.6774075,B,20180815,22.125,114.875,28.18,2018,8,15
464,1.9655769,C,20180815,22.125,115.125,28.529999,2018,8,15
465,5.5211353,D,20180815,22.375,114.625,27.99,2018,8,15
466,5.360055,E,20180815,22.375,114.875,28.32,2018,8,15
467,4.921444,F,20180815,22.375,115.125,28.689999,2018,8,15
468,2.7625017,A,20180816,22.125,114.625,28.42,2018,8,16
469,2.2939541,B,20180816,22.125,114.875,28.66,2018,8,16
470,1.6598349,C,20180816,22.125,115.125,28.96,2018,8,16
471,5.1611624,D,20180816,22.375,114.625,28.49,2018,8,16
472,4.905588,E,20180816,22.375,114.875,28.83,2018,8,16
473,4.4789615,F,20180816,22.375,115.125,29.16,2018,8,16
474,2.801191,A,20180817,22.125,114.625,28.56,2018,8,17
475,2.3178463,B,20180817,22.125,114.875,28.769999,2018,8,17
476,1.7394036,C,20180817,22.125,115.125,29.029999,2018,8,17
477,5.212622,D,20180817,22.375,114.625,28.66,2018,8,17
478,4.9272466,E,20180817,22.375,114.875,28.949999,2018,8,17
479,4.5546713,F,20180817,22.375,115.125,29.22,2018,8,17
480,2.710998,A,20180818,22.125,114.625,28.42,2018,8,18
481,2.30165,B,20180818,22.125,114.875,28.65,2018,8,18
482,1.7210776,C,20180818,22.125,115.125,28.92,2018,8,18
483,5.3983603,D,20180818,22.375,114.625,28.58,2018,8,18
484,5.0962477,E,20180818,22.375,114.875,28.88,2018,8,18
485,4.416359,F,20180818,22.375,115.125,29.15,2018,8,18
486,2.6369581,A,20180819,22.125,114.625,28.019999,2018,8,19
487,2.133102,B,20180819,22.125,114.875,28.24,2018,8,19
488,1.6023768,C,20180819,22.125,115.125,28.519999,2018,8,19
489,4.9178686,D,20180819,22.375,114.625,28.199999,2018,8,19
490,4.5863347,E,20180819,22.375,114.875,28.5,2018,8,19
491,4.4245706,F,20180819,22.375,115.125,28.779999,2018,8,19
492,2.7556036,A,20180820,22.125,114.625,27.4,2018,8,20
493,2.1191328,B,20180820,22.125,114.875,27.519999,2018,8,20
494,1.5669639,C,20180820,22.125,115.125,27.689999,2018,8,20
495,5.235189,D,20180820,22.375,114.625,27.51,2018,8,20
496,4.75715,E,20180820,22.375,114.875,27.71,2018,8,20
497,4.51075,F,20180820,22.375,115.125,27.88,2018,8,20
498,2.0458724,A,20180821,22.125,114.625,27.88,2018,8,21
499,1.2655027,B,20180821,22.125,114.875,27.789999,2018,8,21
500,0.81626904,C,20180821,22.125,115.125,27.73,2018,8,21
501,4.216008,D,20180821,22.375,114.625,28.0,2018,8,21
502,3.7157474,E,20180821,22.375,114.875,28.019999,2018,8,21
503,3.6194556,F,20180821,22.375,115.125,28.0,2018,8,21
504,1.9242302,A,20180822,22.125,114.625,28.25,2018,8,22
505,1.1504488,B,20180822,22.125,114.875,28.199999,2018,8,22
506,0.8041379,C,20180822,22.125,115.125,28.119999,2018,8,22
507,3.5174282,D,20180822,22.375,114.625,28.56,2018,8,22
508,3.1707015,E,20180822,22.375,114.875,28.619999,2018,8,22
509,3.3240101,F,20180822,22.375,115.125,28.48,2018,8,22
510,2.1571603,A,20180823,22.125,114.625,28.38,2018,8,23
511,1.2178596,B,20180823,22.125,114.875,28.4,2018,8,23
512,0.7653585,C,20180823,22.125,115.125,28.359999,2018,8,23
513,4.327525,D,20180823,22.375,114.625,28.64,2018,8,23
514,3.6957624,E,20180823,22.375,114.875,28.769999,2018,8,23
515,3.6039436,F,20180823,22.375,115.125,28.689999,2018,8,23
516,2.2009368,A,20180824,22.125,114.625,28.22,2018,8,24
517,1.0930701,B,20180824,22.125,114.875,28.21,2018,8,24
518,0.68196726,C,20180824,22.125,115.125,28.029999,2018,8,24
519,4.0392523,D,20180824,22.375,114.625,28.4,2018,8,24
520,3.218063,E,20180824,22.375,114.875,28.51,2018,8,24
521,3.1602194,F,20180824,22.375,115.125,28.369999,2018,8,24
522,2.1960504,A,20180825,22.125,114.625,28.539999,2018,8,25
523,1.048111,B,20180825,22.125,114.875,28.56,2018,8,25
524,0.6320279,C,20180825,22.125,115.125,28.47,2018,8,25
525,4.2883353,D,20180825,22.375,114.625,28.67,2018,8,25
526,3.3877008,E,20180825,22.375,114.875,28.81,2018,8,25
527,3.3242552,F,20180825,22.375,115.125,28.76,2018,8,25
528,2.2492092,A,20180826,22.125,114.625,28.64,2018,8,26
529,1.0843542,B,20180826,22.125,114.875,28.67,2018,8,26
530,0.6236011,C,20180826,22.125,115.125,28.609999,2018,8,26
531,4.350824,D,20180826,22.375,114.625,28.75,2018,8,26
532,3.455581,E,20180826,22.375,114.875,28.9,2018,8,26
533,3.3545125,F,20180826,22.375,115.125,28.88,2018,8,26
534,2.156047,A,20180827,22.125,114.625,28.42,2018,8,27
535,1.0756156,B,20180827,22.125,114.875,28.46,2018,8,27
536,0.638795,C,20180827,22.125,115.125,28.43,2018,8,27
537,3.6594589,D,20180827,22.375,114.625,28.539999,2018,8,27
538,2.8532736,E,20180827,22.375,114.875,28.68,2018,8,27
539,2.8397803,F,20180827,22.375,115.125,28.68,2018,8,27
540,2.284631,A,20180828,22.125,114.625,27.75,2018,8,28
541,1.0951432,B,20180828,22.125,114.875,27.849998,2018,8,28
542,0.6461953,C,20180828,22.125,115.125,27.9,2018,8,28
543,3.943479,D,20180828,22.375,114.625,27.89,2018,8,28
544,2.7749023,E,20180828,22.375,114.875,28.06,2018,8,28
545,2.7323365,F,20180828,22.375,115.125,28.13,2018,8,28
546,2.4621043,A,20180829,22.125,114.625,27.599998,2018,8,29
547,1.3034883,B,20180829,22.125,114.875,27.83,2018,8,29
548,0.85022,C,20180829,22.125,115.125,27.92,2018,8,29
549,4.472598,D,20180829,22.375,114.625,27.75,2018,8,29
550,3.394051,E,20180829,22.375,114.875,28.039999,2018,8,29
551,3.4496806,F,20180829,22.375,115.125,28.14,2018,8,29
552,1.8479168,A,20180830,22.125,114.625,27.67,2018,8,30
553,1.245347,B,20180830,22.125,114.875,27.9,2018,8,30
554,0.93640745,C,20180830,22.125,115.125,28.01,2018,8,30
555,4.052436,D,20180830,22.375,114.625,27.8,2018,8,30
556,3.6448238,E,20180830,22.375,114.875,28.109999,2018,8,30
557,3.9460838,F,20180830,22.375,115.125,28.23,2018,8,30
558,1.959066,A,20180831,22.125,114.625,27.789999,2018,8,31
559,1.3348345,B,20180831,22.125,114.875,28.019999,2018,8,31
560,1.0001581,C,20180831,22.125,115.125,28.15,2018,8,31
561,4.3691854,D,20180831,22.375,114.625,27.9,2018,8,31
562,3.9269307,E,20180831,22.375,114.875,28.21,2018,8,31
563,4.212408,F,20180831,22.375,115.125,28.349998,2018,8,31
564,1.9094666,A,20180901,22.125,114.625,27.56,2018,9,1
565,1.3770757,B,20180901,22.125,114.875,27.68,2018,9,1
566,1.038411,C,20180901,22.125,115.125,27.74,2018,9,1
567,4.0166373,D,20180901,22.375,114.625,27.51,2018,9,1
568,3.6630461,E,20180901,22.375,114.875,27.689999,2018,9,1
569,3.7991545,F,20180901,22.375,115.125,27.74,2018,9,1
570,1.8410482,A,20180902,22.125,114.625,27.73,2018,9,2
571,1.3196813,B,20180902,22.125,114.875,27.769999,2018,9,2
572,1.0089729,C,20180902,22.125,115.125,27.789999,2018,9,2
573,3.7964792,D,20180902,22.375,114.625,27.64,2018,9,2
574,3.495894,E,20180902,22.375,114.875,27.68,2018,9,2
575,3.7131758,F,20180902,22.375,115.125,27.67,2018,9,2
576,2.375614,A,20180903,22.125,114.625,27.99,2018,9,3
577,1.7208841,B,20180903,22.125,114.875,28.029999,2018,9,3
578,1.3601489,C,20180903,22.125,115.125,28.08,2018,9,3
579,4.8324723,D,20180903,22.375,114.625,27.859999,2018,9,3
580,4.2360477,E,20180903,22.375,114.875,27.9,2018,9,3
581,3.9578903,F,20180903,22.375,115.125,27.9,2018,9,3
582,4.4737153,A,20180904,22.125,114.625,28.22,2018,9,4
583,3.3931866,B,20180904,22.125,114.875,28.24,2018,9,4
584,2.668624,C,20180904,22.125,115.125,28.279999,2018,9,4
585,7.2290597,D,20180904,22.375,114.625,28.029999,2018,9,4
586,6.22251,E,20180904,22.375,114.875,28.019999,2018,9,4
587,5.9310613,F,20180904,22.375,115.125,28.029999,2018,9,4
588,4.3528175,A,20180905,22.125,114.625,28.24,2018,9,5
589,3.2194383,B,20180905,22.125,114.875,28.21,2018,9,5
590,2.5805614,C,20180905,22.125,115.125,28.18,2018,9,5
591,7.083731,D,20180905,22.375,114.625,28.09,2018,9,5
592,6.147252,E,20180905,22.375,114.875,27.99,2018,9,5
593,6.039106,F,20180905,22.375,115.125,27.949999,2018,9,5
594,3.1429615,A,20180906,22.125,114.625,28.949999,2018,9,6
595,2.2163,B,20180906,22.125,114.875,28.769999,2018,9,6
596,1.8600255,C,20180906,22.125,115.125,28.64,2018,9,6
597,4.957995,D,20180906,22.375,114.625,28.789999,2018,9,6
598,4.2330775,E,20180906,22.375,114.875,28.519999,2018,9,6
599,4.448883,F,20180906,22.375,115.125,28.3,2018,9,6
600,2.7410986,A,20180907,22.125,114.625,29.22,2018,9,7
601,1.9145142,B,20180907,22.125,114.875,28.98,2018,9,7
602,1.5880312,C,20180907,22.125,115.125,28.849998,2018,9,7
603,3.9916556,D,20180907,22.375,114.625,29.13,2018,9,7
604,3.3620586,E,20180907,22.375,114.875,28.74,2018,9,7
605,3.5912087,F,20180907,22.375,115.125,28.49,2018,9,7
606,2.9976692,A,20180908,22.125,114.625,29.21,2018,9,8
607,2.0417051,B,20180908,22.125,114.875,29.029999,2018,9,8
608,1.6696739,C,20180908,22.125,115.125,28.859999,2018,9,8
609,4.4588175,D,20180908,22.375,114.625,29.15,2018,9,8
610,3.7395408,E,20180908,22.375,114.875,28.789999,2018,9,8
611,4.0054107,F,20180908,22.375,115.125,28.55,2018,9,8
612,2.2256386,A,20180909,22.125,114.625,28.26,2018,9,9
613,1.5961696,B,20180909,22.125,114.875,28.279999,2018,9,9
614,1.3328214,C,20180909,22.125,115.125,28.24,2018,9,9
615,3.4695427,D,20180909,22.375,114.625,28.199999,2018,9,9
616,3.171363,E,20180909,22.375,114.875,28.06,2018,9,9
617,3.6661274,F,20180909,22.375,115.125,28.039999,2018,9,9
618,1.9636649,A,20180910,22.125,114.625,28.25,2018,9,10
619,1.3979281,B,20180910,22.125,114.875,28.3,2018,9,10
620,1.1663135,C,20180910,22.125,115.125,28.33,2018,9,10
621,3.0689936,D,20180910,22.375,114.625,28.01,2018,9,10
622,2.8295186,E,20180910,22.375,114.875,28.14,2018,9,10
623,3.3609831,F,20180910,22.375,115.125,28.15,2018,9,10
624,1.7571362,A,20180911,22.125,114.625,28.22,2018,9,11
625,1.1898613,B,20180911,22.125,114.875,28.269999,2018,9,11
626,0.94435906,C,20180911,22.125,115.125,28.33,2018,9,11
627,3.574353,D,20180911,22.375,114.625,27.96,2018,9,11
628,3.4598062,E,20180911,22.375,114.875,28.039999,2018,9,11
629,3.997185,F,20180911,22.375,115.125,28.039999,2018,9,11
630,1.8537766,A,20180912,22.125,114.625,28.119999,2018,9,12
631,1.2644389,B,20180912,22.125,114.875,28.109999,2018,9,12
632,1.1037031,C,20180912,22.125,115.125,28.17,2018,9,12
633,3.243528,D,20180912,22.375,114.625,27.949999,2018,9,12
634,3.1102617,E,20180912,22.375,114.875,27.939999,2018,9,12
635,3.607814,F,20180912,22.375,115.125,27.96,2018,9,12
636,1.4942764,A,20180913,22.125,114.625,27.949999,2018,9,13
637,0.94781524,B,20180913,22.125,114.875,28.08,2018,9,13
638,0.801485,C,20180913,22.125,115.125,28.18,2018,9,13
639,2.5759962,D,20180913,22.375,114.625,27.769999,2018,9,13
640,2.469306,E,20180913,22.375,114.875,27.869999,2018,9,13
641,2.9843721,F,20180913,22.375,115.125,28.01,2018,9,13
642,1.2854995,A,20180914,22.125,114.625,28.099998,2018,9,14
643,0.84036636,B,20180914,22.125,114.875,28.13,2018,9,14
644,0.6942355,C,20180914,22.125,115.125,28.22,2018,9,14
645,2.3568654,D,20180914,22.375,114.625,28.01,2018,9,14
646,2.247466,E,20180914,22.375,114.875,28.0,2018,9,14
647,2.9428308,F,20180914,22.375,115.125,28.14,2018,9,14
648,1.2680976,A,20180915,22.125,114.625,28.439999,2018,9,15
649,0.7934732,B,20180915,22.125,114.875,28.5,2018,9,15
650,0.65500116,C,20180915,22.125,115.125,28.529999,2018,9,15
651,2.421231,D,20180915,22.375,114.625,28.24,2018,9,15
652,2.2761042,E,20180915,22.375,114.875,28.31,2018,9,15
653,3.0719268,F,20180915,22.375,115.125,28.42,2018,9,15
654,1.0849093,A,20180916,22.125,114.625,28.48,2018,9,16
655,0.6648893,B,20180916,22.125,114.875,28.59,2018,9,16
656,0.545331,C,20180916,22.125,115.125,28.539999,2018,9,16
657,2.1323073,D,20180916,22.375,114.625,28.289999,2018,9,16
658,1.990267,E,20180916,22.375,114.875,28.369999,2018,9,16
659,2.8448236,F,20180916,22.375,115.125,28.42,2018,9,16
660,0.9973075,A,20180917,22.125,114.625,26.81,2018,9,17
661,0.6008596,B,20180917,22.125,114.875,26.97,2018,9,17
662,0.49274802,C,20180917,22.125,115.125,27.08,2018,9,17
663,1.947302,D,20180917,22.375,114.625,26.869999,2018,9,17
664,1.7930597,E,20180917,22.375,114.875,26.96,2018,9,17
665,2.6866183,F,20180917,22.375,115.125,27.08,2018,9,17
666,0.9749162,A,20180918,22.125,114.625,26.75,2018,9,18
667,0.583538,B,20180918,22.125,114.875,26.89,2018,9,18
668,0.48508185,C,20180918,22.125,115.125,27.05,2018,9,18
669,1.8934803,D,20180918,22.375,114.625,26.949999,2018,9,18
670,1.7058114,E,20180918,22.375,114.875,27.01,2018,9,18
671,2.0915384,F,20180918,22.375,115.125,27.09,2018,9,18
672,2.9511478,A,20180919,22.125,114.625,27.439999,2018,9,19
673,2.4853084,B,20180919,22.125,114.875,27.55,2018,9,19
674,1.8598047,C,20180919,22.125,115.125,27.65,2018,9,19
675,5.1922374,D,20180919,22.375,114.625,27.67,2018,9,19
676,5.4651413,E,20180919,22.375,114.875,27.76,2018,9,19
677,5.2379384,F,20180919,22.375,115.125,27.82,2018,9,19
678,2.7541785,A,20180920,22.125,114.625,28.16,2018,9,20
679,2.0996208,B,20180920,22.125,114.875,28.13,2018,9,20
680,1.5686468,C,20180920,22.125,115.125,28.119999,2018,9,20
681,4.8696322,D,20180920,22.375,114.625,28.42,2018,9,20
682,4.8199763,E,20180920,22.375,114.875,28.46,2018,9,20
683,4.8249774,F,20180920,22.375,115.125,28.46,2018,9,20
684,3.140598,A,20180921,22.125,114.625,28.32,2018,9,21
685,2.2622416,B,20180921,22.125,114.875,28.25,2018,9,21
686,1.6165625,C,20180921,22.125,115.125,28.21,2018,9,21
687,5.2966413,D,20180921,22.375,114.625,28.5,2018,9,21
688,4.967423,E,20180921,22.375,114.875,28.55,2018,9,21
689,4.82353,F,20180921,22.375,115.125,28.58,2018,9,21
690,2.8234963,A,20180922,22.125,114.625,28.23,2018,9,22
691,2.0267446,B,20180922,22.125,114.875,28.119999,2018,9,22
692,1.4436364,C,20180922,22.125,115.125,28.039999,2018,9,22
693,4.740554,D,20180922,22.375,114.625,28.41,2018,9,22
694,4.400087,E,20180922,22.375,114.875,28.41,2018,9,22
695,4.2672534,F,20180922,22.375,115.125,28.42,2018,9,22
696,2.6037817,A,20180923,22.125,114.625,28.07,2018,9,23
697,1.8696703,B,20180923,22.125,114.875,27.769999,2018,9,23
698,1.343432,C,20180923,22.125,115.125,27.859999,2018,9,23
699,4.336392,D,20180923,22.375,114.625,28.22,2018,9,23
700,4.0519443,E,20180923,22.375,114.875,28.269999,2018,9,23
701,3.8823256,F,20180923,22.375,115.125,28.21,2018,9,23
702,3.0237174,A,20180924,22.125,114.625,27.189999,2018,9,24
703,2.1786501,B,20180924,22.125,114.875,26.97,2018,9,24
704,1.5719844,C,20180924,22.125,115.125,27.019999,2018,9,24
705,4.999436,D,20180924,22.375,114.625,27.17,2018,9,24
706,4.6429667,E,20180924,22.375,114.875,27.189999,2018,9,24
707,4.395903,F,20180924,22.375,115.125,27.22,2018,9,24
708,2.7087889,A,20180925,22.125,114.625,26.96,2018,9,25
709,1.9514436,B,20180925,22.125,114.875,26.84,2018,9,25
710,1.4192642,C,20180925,22.125,115.125,26.8,2018,9,25
711,4.65371,D,20180925,22.375,114.625,27.07,2018,9,25
712,4.365457,E,20180925,22.375,114.875,27.08,2018,9,25
713,4.2125053,F,20180925,22.375,115.125,27.06,2018,9,25
714,2.8255992,A,20180926,22.125,114.625,27.039999,2018,9,26
715,2.0462239,B,20180926,22.125,114.875,26.84,2018,9,26
716,1.4451338,C,20180926,22.125,115.125,26.71,2018,9,26
717,4.9287143,D,20180926,22.375,114.625,27.06,2018,9,26
718,4.5954113,E,20180926,22.375,114.875,26.99,2018,9,26
719,4.312764,F,20180926,22.375,115.125,26.869999,2018,9,26
720,2.5308015,A,20180927,22.125,114.625,27.31,2018,9,27
721,1.8466218,B,20180927,22.125,114.875,27.099998,2018,9,27
722,1.288517,C,20180927,22.125,115.125,26.98,2018,9,27
723,4.5681157,D,20180927,22.375,114.625,27.51,2018,9,27
724,4.254776,E,20180927,22.375,114.875,27.47,2018,9,27
725,3.9415138,F,20180927,22.375,115.125,27.24,2018,9,27
726,2.57206,A,20180928,22.125,114.625,27.51,2018,9,28
727,1.8108863,B,20180928,22.125,114.875,27.4,2018,9,28
728,1.239785,C,20180928,22.125,115.125,27.25,2018,9,28
729,4.665649,D,20180928,22.375,114.625,27.689999,2018,9,28
730,4.29554,E,20180928,22.375,114.875,27.67,2018,9,28
731,3.9238899,F,20180928,22.375,115.125,27.519999,2018,9,28
732,1.8866524,A,20180929,22.125,114.625,27.15,2018,9,29
733,1.37871,B,20180929,22.125,114.875,26.98,2018,9,29
734,1.020226,C,20180929,22.125,115.125,26.92,2018,9,29
735,3.9069133,D,20180929,22.375,114.625,27.38,2018,9,29
736,3.5573192,E,20180929,22.375,114.875,27.289999,2018,9,29
737,3.365974,F,20180929,22.375,115.125,27.199999,2018,9,29
738,1.6473638,A,20180930,22.125,114.625,26.98,2018,9,30
739,1.1843635,B,20180930,22.125,114.875,26.88,2018,9,30
740,0.91458297,C,20180930,22.125,115.125,26.91,2018,9,30
741,3.6806047,D,20180930,22.375,114.625,27.15,2018,9,30
742,3.3069031,E,20180930,22.375,114.875,27.13,2018,9,30
743,3.2375987,F,20180930,22.375,115.125,27.06,2018,9,30
744,1.4391153,A,20181001,22.125,114.625,26.9,2018,10,1
745,1.0526648,B,20181001,22.125,114.875,26.9,2018,10,1
746,0.8699984,C,20181001,22.125,115.125,26.949999,2018,10,1
747,2.5968945,D,20181001,22.375,114.625,27.05,2018,10,1
748,2.484118,E,20181001,22.375,114.875,27.06,2018,10,1
749,2.4312596,F,20181001,22.375,115.125,27.039999,2018,10,1
750,1.223922,A,20181002,22.125,114.625,26.72,2018,10,2
751,1.0282923,B,20181002,22.125,114.875,26.74,2018,10,2
752,0.8135797,C,20181002,22.125,115.125,26.81,2018,10,2
753,2.7272148,D,20181002,22.375,114.625,26.9,2018,10,2
754,2.7557085,E,20181002,22.375,114.875,26.88,2018,10,2
755,2.632242,F,20181002,22.375,115.125,26.849998,2018,10,2
756,1.2983627,A,20181003,22.125,114.625,26.689999,2018,10,3
757,1.057025,B,20181003,22.125,114.875,26.71,2018,10,3
758,0.8264537,C,20181003,22.125,115.125,26.769999,2018,10,3
759,2.741447,D,20181003,22.375,114.625,26.849998,2018,10,3
760,2.7379048,E,20181003,22.375,114.875,26.88,2018,10,3
761,2.6207201,F,20181003,22.375,115.125,26.82,2018,10,3
762,1.2989812,A,20181004,22.125,114.625,26.81,2018,10,4
763,1.0586959,B,20181004,22.125,114.875,26.82,2018,10,4
764,0.84899837,C,20181004,22.125,115.125,26.849998,2018,10,4
765,3.0419037,D,20181004,22.375,114.625,27.019999,2018,10,4
766,3.0017328,E,20181004,22.375,114.875,27.039999,2018,10,4
767,2.8829408,F,20181004,22.375,115.125,26.939999,2018,10,4
768,1.4354789,A,20181005,22.125,114.625,26.83,2018,10,5
769,1.1044806,B,20181005,22.125,114.875,26.83,2018,10,5
770,0.888795,C,20181005,22.125,115.125,26.849998,2018,10,5
771,3.0532327,D,20181005,22.375,114.625,27.019999,2018,10,5
772,2.877194,E,20181005,22.375,114.875,27.019999,2018,10,5
773,2.8092554,F,20181005,22.375,115.125,26.939999,2018,10,5
774,2.0664232,A,20181006,22.125,114.625,26.789999,2018,10,6
775,1.4921682,B,20181006,22.125,114.875,26.779999,2018,10,6
776,1.1553938,C,20181006,22.125,115.125,26.82,2018,10,6
777,3.7567074,D,20181006,22.375,114.625,26.92,2018,10,6
778,3.3734984,E,20181006,22.375,114.875,26.939999,2018,10,6
779,3.2283928,F,20181006,22.375,115.125,26.869999,2018,10,6
780,1.6297336,A,20181007,22.125,114.625,26.42,2018,10,7
